Fp1,AF3,F3,F7,FC5,FC1,C3,T7,CP5,CP1,P3,P7,PO3,O1,Oz,Pz,Fp2,AF4,Fz,F4,F8,FC6,FC2,Cz,C4,T8,CP6,CP2,P4,P8,PO4,O2
-2.46921391,-10.67117072,-2.154632987,-9.326128508,-0.732397332,-0.357554612,3.054264924,-0.70302069,-2.267824739,11.76900753,-3.16122436,-0.995497769,8.378253122,4.653526026,2.421141191,9.966388075,-6.065567414,-13.02712751,3.166891004,-7.30848836,-7.756233582,-5.546848128,20.4557297,3.529818013,8.559726185,4.105277897,-2.665710175,1.539275387,2.705871998,-5.078678817,-4.691949556,0.674098113
-6.2155431,-6.029065635,-0.72379315,-0.883806636,2.029489472,0.113836628,1.635240976,-0.198119654,4.153643199,2.155989135,2.318042605,0.915681798,1.186009917,2.09037303,0.777498103,2.45140044,-3.9900896,-4.192688449,-3.303961243,-0.326386734,-0.755534336,-1.748175352,-5.919869172,0.793443023,1.19524971,0.66852822,3.439842108,1.915901028,1.766431118,-1.622636282,4.301800442,2.00126839
-5.918908212,1.846114611,-1.60879607,7.183763984,-1.624731399,-2.172396298,-4.833473789,-8.295619334,-2.696392789,-5.741311755,1.034852724,-5.694819194,-5.547728136,-3.176205421,0.515506633,-4.046009373,0.011863213,5.458331,-8.789655954,3.665226161,7.759578564,9.314452032,-10.90224358,-2.829575573,-2.973723736,10.97913541,10.88955018,-0.371625985,2.612122338,7.172392552,5.983528504,2.796798682
-1.573693442,-2.400287932,-3.833581406,-2.917792512,-0.17935248,-2.69872297,-1.71936162,6.778349694,-6.724905498,5.785434703,-7.170439814,-7.294276127,5.266817985,-5.243303579,-0.089975314,4.040323444,-1.708915278,-6.895182755,-2.698128356,-7.091587264,-0.335617493,1.327325768,27.59661937,-2.414300708,4.181999847,13.4043659,-0.515027638,-7.732349917,2.849196116,7.388069505,-8.422690421,1.040990194
-1.017480986,-1.15803459,-2.540940924,-2.229159015,0.894094405,-2.303623174,-0.714820048,13.41657579,-4.626560605,4.766100204,-4.459274207,-1.015716452,7.544635676,-5.723697926,0.043207987,2.441936999,-0.764247931,-5.623671238,-1.059371367,-5.368259973,-0.303640466,-2.259868523,28.01152453,-3.270418073,1.413494177,13.2299117,-9.693841324,-8.795322695,-0.250096394,1.5865985,-10.14467012,-0.025363935
-1.227286079,7.235827982,1.037515377,8.688201321,-2.284203037,-1.11126829,-4.622588987,-7.212773062,-2.36029191,-8.903612509,3.901561142,1.578791068,-1.721768161,-1.865083235,1.882479582,-8.092571727,3.423343338,10.79100469,-3.633036902,8.611477865,8.849567814,3.018791849,-8.904276933,-3.751147071,-6.631352195,3.746948236,-1.656012282,-0.576061264,-1.885500514,-0.774221894,2.895490518,1.552055266
-0.623311383,-1.478783786,1.134466424,-5.831691595,3.561702137,2.517072875,3.57874654,0.34489696,8.824513462,-3.511623347,1.550304672,4.885012199,0.303344819,3.471121109,-2.079136046,-4.889435313,0.459784145,2.042042654,1.803191465,8.128435968,-0.170382672,-8.396215564,-16.69437951,0.497904905,3.741696599,-11.12185075,8.274880695,4.792574712,0.437804745,-7.580191563,3.868056598,-1.840552157
-2.657915974,-11.89296233,-1.424603456,-21.23247556,4.990713115,3.220386211,10.08451684,9.565071994,17.00661482,5.305156481,-0.640033686,10.36461687,4.447363007,5.7597111,-5.115736561,1.521049535,-3.264789543,-8.998677585,3.556903489,3.550890892,-8.369922039,-15.27329752,-14.23212746,2.623472038,14.93343103,-10.11763815,13.04292224,6.970782716,3.702796722,-15.75356699,1.669996838,-3.342649084
-1.332042618,-0.635129857,-3.27460629,-9.856911913,-11.48645365,-1.515091434,-2.273184953,-14.70709218,0.092919175,3.516893178,0.054379988,5.635129632,4.668571232,6.226608863,1.749518686,3.218538726,-0.673508369,1.969164485,-0.400086213,1.79671492,1.057245467,2.872750896,5.633787262,1.001939863,8.707303863,1.500562418,1.995493466,3.123552568,2.107869322,-8.842680045,-3.585413232,1.653256745
2.203921707,6.475478334,-3.095878769,-3.650711967,-13.30245012,-2.892375765,-7.200472,-16.55394488,-10.19473542,3.974566207,-2.882345834,0.052347282,6.466259684,5.671088056,4.676992131,4.821138782,-0.120530541,3.196811476,1.436221249,-3.58661755,1.015671702,8.616348062,25.21237726,1.21728446,2.597358828,5.409503485,-8.210192102,-2.575506908,-0.899880651,0.625979413,-9.908179926,1.404474319
2.101245069,2.909697348,2.227443892,-0.402115085,7.941432717,1.446893456,4.152706226,7.172759566,4.820307416,-2.714503688,0.683364927,0.030345532,-2.290919307,2.704065976,-0.655844569,-3.538659092,0.20244813,-0.643458442,1.38992113,0.994717276,-4.077543056,-5.235215635,-19.79711494,0.764147907,-3.636630603,-5.705585321,3.511968847,2.390808653,-1.213796186,-1.071646959,6.024287368,-0.48552856
3.976489377,10.67656512,6.808130604,15.47267419,11.08111466,2.061893925,3.126511636,12.29252597,2.647874212,-9.721937836,3.365457949,-6.127257903,-10.91371267,-4.252834007,-2.052149535,-9.761707344,3.019966604,7.859262638,-1.455598055,4.957272477,4.381182232,-1.374020452,-31.36602731,-0.67443503,-13.14886539,-10.74526177,-0.82352911,1.2691737,-4.833391296,3.179431232,10.50595943,0.56924176
4.174772483,9.889764531,1.548479469,8.32030743,-3.82730067,-1.367402672,-5.060329373,4.116494207,-10.56011993,1.750470954,-4.220030854,-6.973598116,-2.740674532,-8.008987925,-1.844757097,1.460242254,-1.680769382,1.883539698,1.804944868,-6.099848428,4.059648233,7.936072483,27.28033096,1.200729496,-4.037217725,14.1122013,-14.88723251,-7.247160752,-5.152807713,8.42570397,-11.11675111,-3.138713548
-1.892654821,-6.771698863,-3.233713372,-11.25924783,-2.789525024,-0.494158803,0.62846296,-4.590554916,2.419327805,6.241545145,-3.198832957,1.791924748,-0.985605752,-1.862407674,-3.845852418,5.667594258,-5.5211599,-10.25430583,2.713251507,-4.88856147,-5.341789566,-2.55644,6.616679764,2.786030368,10.74650532,24.54687199,7.238019566,3.685259418,4.071142237,-3.552312717,-2.654401287,-3.45939189
-1.207623953,-5.266376634,0.84517851,-1.973401848,2.752622168,2.813962308,4.233709959,-8.652213496,10.62920963,-2.148070092,4.561757457,1.116226678,-8.029964349,1.927332343,-2.022660548,-0.27856643,2.743618764,-1.070495332,0.350420722,6.194803144,-0.561579904,-8.096462893,-36.83747702,3.030688308,3.804827961,-14.86605405,16.47320758,13.49674664,5.961625212,-7.666459285,15.28119837,2.460270082
4.717776555,7.340760774,3.258660485,10.00712624,-3.858370915,2.590442514,-2.64906096,-3.30119406,-3.91714404,2.707510454,1.713390867,-3.089819182,-2.372598039,-2.398404079,0.885376838,4.858384384,6.521515498,6.398092716,2.507426389,-0.478088167,4.191006724,1.447119756,13.45772133,4.707191266,-6.205106659,-37.05453236,-13.25661985,-0.169906045,-2.032986994,6.858631003,-3.808766015,0.424463563
3.936478077,9.665385897,3.864881812,12.33838,-1.277329901,1.098816667,-3.504947341,3.05805932,-8.743469689,2.86543321,-2.596933281,-5.234807495,-2.636556685,-5.444904921,-1.800512216,3.613410602,2.038128022,4.699281846,1.185297169,-5.003259733,2.057947837,8.663588038,30.01261569,2.565907219,-6.946583692,-4.528629588,-17.13292323,-7.382919756,-6.099154003,7.415599028,-14.69110581,-6.055173092
3.462036657,10.47009591,7.485858426,19.58683263,9.098237407,1.39683014,1.199458176,3.36540771,-3.58974659,-10.23902333,-3.010630253,-8.971903408,-14.82580889,-8.483916503,-7.333282235,-10.03945845,4.06892173,8.840213195,-1.970465973,4.163673608,5.754827971,11.74280206,-13.35374968,-1.789154687,-7.197980745,21.70570903,0.314065095,-1.405860503,-6.800160158,-2.963206557,-2.846206316,-7.834415461
4.998624102,1.59578505,4.28821075,3.320452328,4.75245598,2.718952489,4.178317108,-6.317898148,0.883462269,-3.792482016,-4.669312066,1.871645089,-6.87243036,-8.243802619,-7.383420684,-5.903163583,5.198404848,1.364186353,3.707930884,2.348942219,0.731567684,4.162937684,-1.655340787,0.346398739,1.480316928,8.612868954,-0.754975394,-0.777061535,-2.66701633,-0.011371922,-2.085500195,-5.427683819
1.882097592,-10.52027709,-3.445760982,-18.73456026,-3.372409102,3.316810174,4.362142351,-10.94967969,2.860223947,11.41538563,-3.577373072,11.3416511,12.39377701,-0.807727328,0.273324378,8.557991766,-0.300349506,-11.12475375,8.462825434,-6.733598252,-8.796964137,-6.790144512,33.66848043,3.430419481,8.1419986,-16.78706382,-8.25083615,-3.634887111,2.797164816,6.199741046,-6.357006321,1.079357335
-0.131549545,2.568629725,-3.691231137,-0.372563457,-5.247646359,0.656355772,-3.801765135,4.296676097,-11.34744971,8.349686605,-2.435434187,-4.41462732,14.6438093,-1.21629369,5.551422545,8.88631039,-1.420815132,-2.280760185,4.673392426,-9.074748579,1.646332259,5.918219503,53.12990792,1.600392738,-3.780570652,-19.41835736,-21.7271395,-10.67026809,-4.339910396,8.566920698,-15.65353716,0.536611605
-1.669468325,11.26151519,-2.870818738,12.82812418,-9.427072423,-3.772904156,-10.81692263,9.99349952,-19.49869186,2.609721603,-1.948697004,-9.792615136,9.683128573,-3.302271163,3.216602081,5.10726896,-2.161984072,3.084674524,-0.361887709,-9.405192496,8.719197799,17.62820289,53.15996681,0.177022049,-7.712528079,13.62335388,-24.61247203,-13.48048958,-8.969498618,8.774012488,-21.92013507,-8.142641457
-6.973556057,-8.351384092,-5.530245226,-4.845792349,-6.847701552,-4.832421252,-4.646479062,-1.165796651,-0.166375783,-0.748657376,4.469057912,3.764644828,4.434775323,6.689198795,1.958901759,1.666228572,-5.589513874,-6.983832012,-4.774641809,-2.575895484,-2.715084122,1.625743272,-7.671545672,-1.5592762,2.824827603,36.61290497,6.792822537,1.138245434,2.621170588,1.061680656,3.170827547,-2.852831227
-7.714998387,-13.68738948,-4.472397597,-3.756518512,0.809871404,-3.59381401,-1.091101208,0.716838427,8.149852734,-9.055366403,8.875540699,1.924774561,-3.353633811,7.901252571,4.07302831,-6.010218272,-2.805795949,-2.639802826,-7.398018547,8.051591865,-2.246448677,-3.068887201,-53.52142053,-4.831926165,-0.186791784,15.11248941,23.45722756,9.31887146,7.416133069,0.86788282,23.34464809,9.414526379
-3.538682728,-0.36099868,-1.274676339,7.454386186,-2.608941946,-3.911099551,-6.268565019,7.23821361,-3.586696814,-8.765234677,5.291690421,-2.343474471,-0.82734006,-0.22386546,3.801698119,-5.435739512,-0.294945482,5.954748767,-5.871559421,3.880910153,5.567742461,9.42453778,-16.86961226,-4.975519878,-7.310342665,-3.318786627,4.529012873,-1.389534975,0.644336744,13.69215994,6.717284217,4.978895294
0.163653898,1.025251978,2.312699172,3.312818593,-2.248967966,-3.061560827,-3.766485275,6.969498772,-3.014387007,-2.7957876,1.59423167,1.218673048,4.215818237,2.779128016,2.001176791,0.065706789,-1.595597218,0.732238051,-3.873249596,-3.557445984,0.471071978,3.155346803,3.300108551,-4.073110605,-3.402055866,-0.130138074,-2.660808095,-5.382911678,-1.233183084,12.808313,-3.569436189,-1.760610277
4.701991373,1.049324057,6.537379788,5.903718525,6.496931704,1.081844956,2.545197617,3.631204749,1.626243086,-3.725649493,0.662145606,-4.142432993,-3.540202088,3.039625128,1.279706943,-3.35914726,2.965556445,3.026196656,-1.234032979,4.648668336,-0.567440735,-6.35694433,-19.87301431,-2.862831174,-2.748748814,-10.77992399,2.694327408,1.196475292,-1.007642789,-1.377633395,5.277981656,3.211125032
4.716852755,0.972053693,3.731102548,3.071209562,2.381210241,3.966714684,3.199970552,-9.148443321,1.550456352,-0.83619269,1.139281555,-0.729532026,-6.522447562,-2.494038956,0.299159705,-4.496805374,5.291254613,7.857191196,2.848917395,11.02449494,1.424876996,-4.72350829,-18.53773111,1.345370993,-0.777627043,-16.74198054,3.36347015,4.613221965,0.29164914,-9.304330682,7.048146249,4.176032324
-0.638032981,-7.592825282,-1.46232399,-11.12698837,0.47258976,3.254697733,6.14017527,-5.287455678,9.438720176,4.389197609,0.876086654,11.51108371,-0.551147378,1.217823528,-2.571466779,0.330135651,-1.272486217,-1.535864039,2.82615199,3.796174188,-6.967748765,-9.639884997,-12.07562535,1.589926025,7.220117285,-2.396708717,9.816970068,5.088731885,3.87548227,-12.89382355,5.542306377,-1.373988089
-2.339780993,-3.516243537,1.960413056,-2.007300984,14.16735194,2.134815371,9.085149356,20.35328894,12.61024117,-1.363909674,-1.223695029,4.747185524,-5.22480049,1.064622635,-5.513998408,-3.319198483,-2.854076664,-2.612263257,-1.18288193,0.961891038,-6.468427783,-9.537998285,-22.76637135,-2.866200499,2.505573885,-3.499627205,11.08565272,3.360527459,0.393610374,-12.30229895,5.696583493,-1.527833432
-2.743946304,3.845276394,3.021481217,5.696585015,13.97708625,2.111121571,6.38660136,17.22137316,6.897319127,-2.953061946,-1.266099483,-1.879867508,-7.733273939,-1.824836606,-3.559924545,-5.006830453,0.527247613,4.411837665,-1.888278203,3.386953384,2.594521575,-2.626080489,-16.59342605,-0.731855674,-3.98325787,-13.4230463,2.050839715,1.517681601,-3.132997105,-8.264535392,1.979143562,1.986248669
-3.116520233,-7.228966292,-4.964345147,-16.01838503,-1.806678158,1.247288863,5.443335311,-5.991027673,7.128057755,9.578606466,-1.619064424,8.600699671,5.996158622,5.677549458,0.944759703,7.176012943,-0.622289836,-4.611334304,2.862019895,-2.543609896,-2.164568082,-9.67363381,9.234479141,5.627968621,7.050439596,-12.09340907,-0.689066723,2.031078374,1.827173838,-7.819357598,-2.532618104,3.069246125
1.083627683,-10.48722753,-7.377782764,-19.98747051,-6.462800824,-1.995414694,3.327972928,-5.378619681,5.584721676,11.99891133,-3.765866419,9.307505092,9.91001487,4.393681304,0.248172103,10.43743369,-1.829325549,-10.83782547,4.397539356,-7.072862865,-7.14583977,-11.51562396,19.79670925,4.017756562,12.97773287,-4.857616045,3.35092916,0.926801513,4.100462322,-4.104398281,-4.704464824,1.663167488
0.126952075,-1.264590275,-4.257546654,-1.771428207,-3.265732096,-5.846414354,-3.785647732,3.440949702,-0.929084086,-1.201221602,-1.26744421,-2.564498018,-1.395780143,-3.445848401,-1.235618415,-1.709468593,-3.537015456,-2.14819482,-3.387742175,-3.791447086,-0.30874383,2.071021074,-0.953387925,-3.309523786,4.080018723,24.4764485,11.31396638,0.548904062,3.51393027,0.428122736,0.415958807,0.960105531
-7.584244162,-6.13768397,-5.909936054,-6.737064402,-3.646367818,-5.203854877,-3.97014444,-2.612867783,-0.737086814,-2.561538059,1.737102896,-3.113381309,1.625219698,5.791467607,5.273242415,-1.028577287,-8.36068523,-4.463590138,-7.460795059,-5.41183145,0.097903689,0.986978249,-10.60462837,-4.006886189,2.287818303,39.23475785,12.39046592,2.166799902,7.381969411,-4.057852443,8.958855191,5.676434722
-6.916098637,-9.972504126,-4.926135961,-18.67295795,-4.856715948,1.03452157,1.851375232,-17.17494892,0.977204403,9.095752959,0.638812558,5.439311658,14.66418371,14.19805705,12.3091543,11.56744151,-6.710341881,-12.60884229,1.024219253,-7.524215739,-5.876004499,-10.67680643,15.36638904,3.71873575,5.124964669,-9.366348595,-3.795326489,1.522328161,9.331140396,-10.10995796,9.054118142,12.26949507
-0.543559583,-0.050209081,1.729949161,-11.67668153,-3.140871872,5.547077585,2.765449968,-20.31876708,0.712295837,8.198886257,1.075998473,2.401804065,9.837709971,5.30015387,7.765525502,9.038433155,0.441396075,-5.862828011,6.220430647,-0.190169606,-5.012459386,-9.330559393,16.31602979,7.521406671,2.677079657,-35.54384504,-7.489937899,3.913606237,7.645130564,-17.59753444,7.832610076,9.816449364
1.351004258,4.476336778,4.166323573,-1.469608988,2.293770757,3.208474333,1.570872409,-4.377187911,2.847201316,-3.627872686,1.78051054,-9.867223573,-5.058206558,-3.309563101,-2.084132515,-3.417686278,2.925451183,3.832729925,0.563684269,6.260766375,-0.223352116,-2.296085487,-18.67756276,1.771871373,1.967029504,1.682965668,8.843677535,8.660492933,4.544942585,-18.51400044,10.10508351,0.069293592
3.049353055,8.25400346,3.782143353,9.480175227,2.484512738,-1.544370965,-1.695640869,0.815876103,-0.892113202,-7.871604521,1.731102285,-10.02800356,-7.917905297,-4.944274009,-3.572226695,-6.437262205,3.470107443,7.771892472,-3.995575028,5.830658182,5.830075886,5.011665133,-18.97313375,-3.542104344,-2.915083466,7.324209374,3.493492058,3.887433696,-3.439005671,7.65631098,2.738749305,-4.843457171
4.233619935,14.35325493,3.373073167,15.51414455,-5.068751104,-2.882038081,-7.437311574,-8.780983364,-9.182184235,-4.215465135,2.161077668,-2.33552149,-1.922806752,-4.309476649,-0.349914986,-2.520700089,4.14379984,6.918748704,-3.019435374,2.022097623,8.879862149,11.56562164,11.27874579,-2.793925898,-9.836986715,-7.358188763,-15.70006837,-4.709254833,-8.692396294,31.08889627,-9.865603206,-4.551929349
1.899421773,7.024277413,-0.36503956,4.708066004,-5.03889075,-0.525119947,-4.984962585,-4.22857121,-7.818996884,-0.42357635,-1.466191533,-2.048793515,0.455883482,-3.038412287,-1.757088828,0.199210462,2.270742152,-0.544156738,0.388559832,-2.20267465,2.507954512,6.916757299,15.87487758,-0.434316737,-2.773255051,9.175281731,-10.20016909,-4.054106896,-4.230745142,20.55768496,-10.70648508,-5.13716437
2.688696716,2.886992452,0.037267644,4.371880174,2.448221458,2.041958136,0.677812649,3.6833857,-2.850624292,-1.699114925,-3.38065236,0.217941724,-3.161377546,-5.808815966,-3.171134339,-2.011810517,3.037392562,0.593836239,2.952114084,0.039825149,-0.839649689,1.784954627,2.30401423,0.241327803,0.604084509,-0.588868127,-1.08298908,-2.049859419,-2.760413652,9.704044128,-5.384382316,-5.526057757
6.121255907,11.78388093,5.294148083,17.10932979,3.737725327,2.316596016,-1.837430006,4.373672881,-6.196759257,-4.655920231,-1.445896527,4.136390781,-5.279459633,-8.240107176,-1.34162792,-5.647010816,5.517319774,8.893514686,2.944092902,2.450436303,4.402382525,7.879341856,9.935892745,-1.720290077,-9.166719687,-19.29253526,-11.47024227,-8.168710347,-8.439070953,12.15489969,-10.18341357,-5.965686486
5.236962217,8.327452447,2.653299484,9.530867672,0.608736663,0.49910656,-3.943279108,6.580119263,-9.201202683,-1.574039692,-5.173404674,-2.27548859,-1.689364231,-4.095755051,-0.809631552,-2.928314432,3.974141324,4.011315443,3.492010026,-2.592417226,4.207662324,10.74583752,29.3940526,-4.163275954,-5.337527538,6.795318932,-14.46345957,-11.71034649,-8.317765277,6.622127077,-17.27573008,-7.128007397
1.940382125,0.951181629,-1.432119062,6.276277245,-0.669126561,-2.775021793,-3.872646888,4.754750389,-5.152865296,-5.038989466,-4.771746669,-8.550577553,-4.654962252,-1.872418279,-1.230568579,-4.175888025,4.095301226,3.762432969,-0.052229482,0.860709079,3.969596846,9.752556135,8.121811099,-5.41121771,0.751232117,21.81632084,-0.017992543,-5.07803085,-4.25794831,4.041717173,-6.994807336,-5.085112212
-0.109325916,5.646794575,2.778768951,21.83825545,1.250043153,-4.138469639,-5.9429402,8.600680605,-1.514332523,-15.8898496,2.997103467,-7.63723595,-13.31835778,-5.411486429,-2.806533029,-12.2303019,4.831771342,13.83996506,-7.206853055,9.165111839,9.370903043,12.29275147,-32.77790128,-6.286821137,-8.385871038,15.75271329,7.536091763,0.511038535,-3.90203514,6.740538704,7.083789109,-2.67800573
-0.851044912,0.324585974,3.107214341,9.101093762,3.847454968,0.077352556,-0.571968724,12.00281564,-0.415070385,-5.569072307,-0.287489417,-4.164044017,-5.778818866,-4.663251283,-4.404170914,-5.04989447,-1.360368945,2.853179929,-1.554315847,0.925625854,2.844708619,5.465979558,-13.18151898,-1.81930262,-3.65897757,16.06921316,0.847161328,-0.473314514,-0.522682188,-0.808675068,1.326877489,-3.659282151
-0.390662243,-7.70201757,-0.683705784,-10.10207519,2.175275169,3.979786431,5.541279762,-1.458073128,0.883494371,11.05599756,-4.818858226,1.296027353,5.391819088,1.214637033,-1.30035623,6.77711938,-4.580471523,-8.651084309,7.129419297,-5.790610057,-7.398276359,-4.31152745,20.65917774,6.380729792,6.440803524,-4.304938421,-5.131339192,0.216847148,2.83861043,-5.933012695,-6.07725154,-3.346764153
-0.781971578,-1.532852372,1.404942354,2.724633712,1.497347897,2.714004007,1.753442158,0.165942531,3.189289355,3.892176703,1.724453077,4.141510206,-2.086171673,0.866210891,-1.335159539,0.998887317,-1.028414947,1.689706451,0.838801657,1.814121729,-4.320192583,-2.182528096,-4.294448953,6.996509082,-2.384107477,-10.77749416,-1.108019553,3.324339285,-0.848566425,-6.306110281,1.056537649,-1.806818421
-1.785712878,-7.135471278,0.255523761,-3.87974473,1.949199279,2.391610749,3.180430478,9.050545028,7.602302762,4.077374874,0.958186126,8.534118772,-0.794615624,-3.279795364,-7.09278487,2.781716745,-3.415582546,-5.446328836,0.527265729,-1.670119062,-6.569484102,-5.772242662,-7.487495466,4.875221061,2.240768709,11.03736356,3.671135296,2.724778655,0.266564688,-11.24472476,0.761128467,-1.311132566
-0.442976093,-14.71876995,-3.95702277,-21.55340468,-5.175636523,2.400749791,6.915178952,-6.723188196,7.807047273,16.8147712,-1.916712564,13.40916627,14.95212159,1.598576033,-3.449333727,14.89669092,-5.762522094,-18.30962798,8.275741067,-10.36154701,-11.59670576,-13.23011449,28.84174622,6.735045582,13.53199935,-9.038090357,-2.090355739,0.000591927,4.655635467,-6.150179403,-7.527886316,1.169012015
-0.132334636,1.222517116,0.054723561,3.774299815,-6.541367498,-1.394915848,0.249940607,-6.884191649,3.040130372,3.636961665,8.102461706,3.2900919,7.011932749,8.446924337,4.378975952,4.845968341,0.0788827,0.492260496,-1.586881292,-1.632614446,0.963152991,-4.239058212,-0.583512638,3.763122283,-3.355106137,-34.14728442,-2.410548861,2.336557686,0.309942014,1.85977379,1.724717524,3.324478031
-3.076463967,4.468157204,2.25425334,13.45459795,4.058767474,-1.280818908,1.00529412,4.424561426,4.815473873,-9.996477638,9.761763997,-5.299799362,-9.636528494,3.534516161,-0.358956986,-7.487869511,0.054353776,7.598485151,-9.535255231,6.047754391,6.770400148,1.381837512,-46.47647366,0.204157565,-7.869785412,-2.188088437,13.54680703,8.152584951,-0.043952843,-6.222408224,15.82781989,2.111292705
-1.84407093,-7.118992923,-1.011834853,-13.73017097,3.489656395,2.434501278,5.907781252,-6.722248816,3.513753196,1.025319158,-3.371747994,0.065017349,-3.07649607,-5.315360773,-7.187862188,0.405681172,-4.529236925,-8.018748453,2.432078646,1.020954188,-1.992712838,-1.78156037,-5.497850926,3.016319949,10.60305835,24.24652102,11.97788608,3.015013019,3.355105418,-9.264843809,3.956148472,-0.001056098
3.415988583,2.897904967,1.372860796,-9.154356011,-4.898246686,0.755107582,-3.371398357,1.299570335,-8.863663164,1.933584068,-7.925500066,-3.398484795,3.103731293,-5.00172691,-4.572196056,2.348829353,-0.419331377,-0.952529376,6.725673607,0.259053887,2.235128005,5.981369264,38.55126446,1.480963208,4.397804942,10.65539514,-10.97352505,-8.98224124,-3.772536496,0.903468943,-14.82225613,-1.20970671
1.64022065,4.007063418,1.096667859,-1.206053784,-1.843280033,-0.903244394,-4.473493174,12.38337745,-7.107253536,-2.864087401,-2.568569653,-5.494473024,-0.140722818,4.038444761,0.901088758,-0.336181978,1.966952033,5.461753948,0.797523503,3.251764142,4.520678026,2.826420958,10.17478001,-1.643761686,-3.149340185,-10.71702834,-5.662794746,-2.621524765,-2.004553436,1.18569118,-3.833295288,2.317231539
-4.637712714,-12.65906929,-5.410199155,-19.41080974,-0.686452389,0.198478554,4.635955288,-10.14458797,3.100775812,5.605202147,-0.006409049,2.056675692,4.45814128,9.64745205,6.184487003,7.007791774,-2.826027642,-6.364152324,-0.006062649,0.757759009,-5.645214195,-11.36116259,-12.05737773,1.450423076,9.737580878,-21.86250388,14.49552089,10.64990049,11.28892135,-1.944249163,14.88786529,8.859059911
-3.535928524,-2.725780624,-4.753108815,-8.047324404,-7.157060637,-3.544363108,-3.167643657,-6.442150869,-6.416763652,3.764128935,0.011296995,-5.26342566,7.359724114,3.527161996,9.793910519,6.32424791,-2.793512169,0.212061992,-4.172679678,-3.566763021,-0.408308712,-1.11981159,11.91273154,-0.713508282,2.860903863,-11.66662505,-0.28986886,1.930017753,6.69329534,5.984957666,6.110940817,9.299247871
1.074747192,9.381354979,-2.811076645,9.519109535,-6.067255936,-7.296191231,-9.875787285,13.1922739,-11.6752736,-3.252619274,-0.380645768,-7.566615477,4.167212771,-0.865087197,8.906613913,-0.819387153,-0.264191106,7.731490317,-7.350299715,-6.118814619,7.439623051,8.553699753,22.99313032,-7.17271209,-9.534377501,3.096975286,-15.50712484,-9.084212918,-2.597904117,10.27344166,-4.998845131,6.908748921
1.022907644,-2.164205711,-5.675091194,-3.367085263,-2.521572589,-5.339858299,-2.424568092,-4.432212679,0.322946877,0.085070361,-2.119423719,5.124679196,1.904333122,3.613481,7.04117584,-1.377551391,0.377958056,-2.633199207,-2.052905052,-4.070367188,-0.082975721,-1.96207907,4.042176391,-6.278895528,0.496649232,9.116619694,0.312137929,-3.618564497,2.380196879,4.835273905,2.259311084,7.185637989
0.331047543,-1.126892649,-2.053481761,-1.144250202,-2.226298235,-2.395085543,-2.332911173,-9.219639487,0.84437059,-1.721851128,-2.549740639,0.821694084,-1.67063331,2.079182576,5.71833054,-3.454387021,3.576773212,-0.244269604,-0.278102563,0.760809809,0.38634056,-0.117294487,-3.611716164,-3.561710029,2.013119955,12.94785272,4.006676977,-2.571449934,0.549801186,-0.069241297,2.12939135,4.183564125
0.106063807,5.12687592,3.332791657,7.836697565,4.115725035,0.963161531,-0.674323657,10.62152557,-0.435982854,-1.894135036,1.387859427,0.05743366,1.852982623,-1.85033335,3.232368306,-2.873789588,3.003151797,2.834293959,-0.210622041,-0.395338693,3.734008286,1.626970208,3.600212535,-3.064498206,-6.197198631,-2.110647531,-8.184798186,-7.10496708,-6.449133134,-4.463028722,-5.873823615,-1.649501564
-3.177922205,-1.20556777,1.893664627,-0.583777323,9.764464651,2.996692552,7.302331281,11.88594526,6.986448552,4.160333374,5.505048911,10.60620401,7.796469556,0.755176009,-0.034385753,1.924557759,-2.857030392,-6.475082821,1.46034796,-3.830333409,-4.054961012,-8.397550259,-1.379137061,-2.004379545,-4.049659024,-8.263764191,-3.801471263,-3.533290714,-3.301403941,-7.362821259,-3.098148104,-5.626998457
-4.768529788,2.405280102,0.970393407,3.586799261,3.414089577,1.257080486,1.758653767,3.788637817,2.459220785,1.225533128,5.417701836,-1.654405072,2.11919337,-0.935695151,-1.756885061,1.086502192,-3.209056543,-1.555877417,-1.841682882,-1.989498467,-5.005775733,-0.239932736,-6.787018748,-1.236176758,-4.058112537,12.76541753,0.988442961,0.940203855,-0.298805151,-3.121814237,0.786979746,-6.510863541
-2.651749673,2.126708726,-0.748158996,2.638049246,-5.064064028,1.206642111,-2.425323203,-7.708124645,1.94734841,3.280638986,5.81411091,-3.684242979,2.962249597,-1.182503171,0.761414726,4.841496807,-0.662478537,1.702520335,-1.378274335,-1.678295436,-3.231513274,5.013371849,2.230798858,1.43176872,-3.008909516,-1.982583806,-4.810178108,3.534394814,2.187404497,0.088200827,0.969410069,-2.520129783
-2.586591632,-8.432303312,-4.826556399,-10.49560131,-4.936457572,1.086597304,3.079650302,-10.51246273,12.22608452,7.828835842,6.929410746,16.1590171,8.967784635,3.996468695,2.160873171,8.019955736,-1.456228246,-7.078943283,1.45186154,-3.143258677,-5.840369293,-6.380265422,0.173452622,2.197234564,2.686564932,-16.51817277,-2.09951104,5.213315637,4.636330493,-2.722527494,2.004150586,-1.788339237
